codigo,ayuntamiento,CODPROV,provincia,salario,poblacion,dedicación
9219,MIRANDA DE EBRO,9,Burgos,25394.62,35760,exclusiva
5129,"Mirón, El",5,Ávila,0,118,sin dedicación
5131,Mirueña de los Infanzones,5,Ávila,0,94,sin dedicación
37194,Mogarraz,37,Salamanca,6000,268,parcial
47090,Mojados,47,Valladolid,17294.91,3258,exclusiva
49119,Molacillos,49,Zamora,4102.83,242,parcial
24100,Molinaseca,24,León,5797.02,862,parcial
42117,Molinos de Duero,42,Soria,0,158,sin dedicación
5132,Mombeltrán,5,Ávila,150,942,sin dedicación
42118,Momblona,42,Soria,0,18,sin dedicación
9223,Monasterio de la Sierra,9,Burgos,0,43,sin dedicación
47091,Monasterio de Vega,47,Valladolid,0,82,sin dedicación
9225,Moncalvillo,9,Burgos,0,81,sin dedicación
49122,Monfarracinos,49,Zamora,0,951,sin dedicación
37196,Monforte de la Sierra,37,Salamanca,0,65,sin dedicación
37197,Monleón,37,Salamanca,0,93,sin dedicación
37198,Monleras,37,Salamanca,0,226,sin dedicación
37199,Monsagro,37,Salamanca,0,138,sin dedicación
49123,Montamarta,49,Zamora,1035,569,sin dedicación
42119,Monteagudo de las Vicarías,42,Soria,0,176,sin dedicación
37200,Montejo,37,Salamanca,0,205,sin dedicación
40129,Montejo de Arévalo,40,Segovia,0,171,sin dedicación
42120,Montejo de Tiermes,42,Soria,0,151,sin dedicación
47093,Montemayor de Pililla,47,Valladolid,4182.18,857,parcial
42121,Montenegro de Cameros,42,Soria,0,54,sin dedicación
40131,Monterrubio,40,Segovia,0,58,sin dedicación
37202,Monterrubio de Armuña,37,Salamanca,196,1326,sin dedicación
9226,Monterrubio de la Demanda,9,Burgos,300,56,sin dedicación
37203,Monterrubio de la Sierra,37,Salamanca,0,151,sin dedicación
34108,Monzón de Campos,34,Palencia,1755,586,sin dedicación
9228,Moradillo de Roa,9,Burgos,0,171,sin dedicación
47094,Moral de la Reina,47,Valladolid,0,148,sin dedicación
49124,Moral de Sayago,49,Zamora,3275.1,257,parcial
47095,Moraleja de las Panaderas,47,Valladolid,0,43,sin dedicación
5134,Moraleja de Matacabras,5,Ávila,0,49,sin dedicación
49126,Moraleja de Sayago,49,Zamora,0,291,sin dedicación
47096,Morales de Campos,47,Valladolid,1361.7,141,parcial
49128,Morales de Rey,49,Zamora,140.05,569,sin dedicación
49129,MORALES DE TORO,49,Zamora,6076.04,954,parcial
49130,Morales de Valverde,49,Zamora,40,163,sin dedicación
49127,Morales del Vino,49,Zamora,12288.71,2971,exclusiva
49131,Moralina,49,Zamora,96,241,sin dedicación
37204,Morasverdes,37,Salamanca,0,252,sin dedicación
34109,Moratinos,34,Palencia,0,62,sin dedicación
49133,Moreruela de Tábara,49,Zamora,200,305,sin dedicación
37205,Morille,37,Salamanca,0,226,sin dedicación
37206,Moríñigo,37,Salamanca,0,96,sin dedicación
37207,Moriscos,37,Salamanca,0,459,sin dedicación
42123,Morón de Almazán,42,Soria,0,194,sin dedicación
37208,Moronta,37,Salamanca,0,72,sin dedicación
47097,Mota del Marqués,47,Valladolid,90,349,sin dedicación
37209,Mozárbez,37,Salamanca,0,507,sin dedicación
40134,Mozoncillo,40,Segovia,9073.54,879,parcial
47098,Mucientes,47,Valladolid,0,653,sin dedicación
34110,Mudá,34,Palencia,0,84,sin dedicación
47099,"Mudarra, La",47,Valladolid,384.33,157,sin dedicación
49135,Muelas del Pan,49,Zamora,160,615,sin dedicación
49136,Muga de Sayago,49,Zamora,0,353,sin dedicación
5136,Muñico,5,Ávila,0,86,sin dedicación
5138,Muñogalindo,5,Ávila,150,326,sin dedicación
5140,Muñomer del Peco,5,Ávila,0,109,sin dedicación
40135,Muñopedro,40,Segovia,1200,313,sin dedicación
5141,Muñopepe,5,Ávila,0,101,sin dedicación
5142,Muñosancho,5,Ávila,0,91,sin dedicación
5143,Muñotello,5,Ávila,0,58,sin dedicación
40136,Muñoveros,40,Segovia,0,143,sin dedicación
24101,Murias de Paredes,24,León,300,371,sin dedicación
47100,Muriel,47,Valladolid,0,122,sin dedicación
42124,Muriel de la Fuente,42,Soria,0,58,sin dedicación
42125,Muriel Viejo,42,Soria,0,79,sin dedicación
42127,Nafría de Ucero,42,Soria,0,33,sin dedicación
5144,Narrillos del Álamo,5,Ávila,0,72,sin dedicación
5145,Narrillos del Rebollar,5,Ávila,0,43,sin dedicación
42128,Narros,42,Soria,0,46,sin dedicación
37211,Narros de Matalayegua,37,Salamanca,0,212,sin dedicación
5149,Narros de Saldueña,5,Ávila,0,106,sin dedicación
5147,Narros del Castillo,5,Ávila,0,151,sin dedicación
5148,Narros del Puerto,5,Ávila,200,23,sin dedicación
5152,Nava de Arévalo,5,Ávila,0,718,sin dedicación
37213,Nava de Béjar,37,Salamanca,0,86,sin dedicación
37214,Nava de Francia,37,Salamanca,0,123,sin dedicación
40138,Nava de la Asunción,40,Segovia,0,2747,sin dedicación
9229,Nava de Roa,9,Burgos,0,220,sin dedicación
37215,Nava de Sotrobal,37,Salamanca,0,155,sin dedicación
5153,Nava del Barco,5,Ávila,0,79,sin dedicación
47101,Nava del Rey,47,Valladolid,3500,1975,parcial
37212,Navacarros,37,Salamanca,0,119,sin dedicación
5151,Navacepedilla de Corneja,5,Ávila,0,94,sin dedicación
5155,Navaescurial,5,Ávila,1400,45,parcial
40139,Navafría,40,Segovia,0,285,sin dedicación
5156,Navahondilla,5,Ávila,12024.25,321,parcial
42129,Navaleno,42,Soria,9728.55,768,exclusiva
37216,Navales,37,Salamanca,0,317,sin dedicación
40140,Navalilla,40,Segovia,0,100,sin dedicación
40141,Navalmanzano,40,Segovia,10215.45,1047,parcial
5159,Navalonguilla,5,Ávila,1176.6,216,sin dedicación
5160,Navalosa,5,Ávila,0,300,sin dedicación
5161,Navalperal de Pinares,5,Ávila,1614.28,757,sin dedicación
5162,Navalperal de Tormes,5,Ávila,0,81,sin dedicación
5163,Navaluenga,5,Ávila,0,2018,sin dedicación
37218,Navamorales,37,Salamanca,0,52,sin dedicación
5164,Navaquesera,5,Ávila,0,16,sin dedicación
40142,Navares de Ayuso,40,Segovia,0,53,sin dedicación
40143,Navares de Enmedio,40,Segovia,0,92,sin dedicación
40144,Navares de las Cuevas,40,Segovia,0,21,sin dedicación
5165,Navarredonda de Gredos,5,Ávila,16250,430,parcial
37219,Navarredonda de la Rinconada,37,Salamanca,0,168,sin dedicación
5166,Navarredondilla,5,Ávila,0,177,sin dedicación
9230,Navas de Bureba,9,Burgos,0,33,sin dedicación
40904,Navas de Riofrío,40,Segovia,5172.89,386,parcial
40146,Navas de San Antonio,40,Segovia,8230.43,343,parcial
37221,Navasfrías,37,Salamanca,135,422,sin dedicación
5169,Navatalgordo,5,Ávila,0,231,sin dedicación
49137,Navianos de Valverde,49,Zamora,0,174,sin dedicación
37222,Negrilla de Palencia,37,Salamanca,0,83,sin dedicación
9232,Neila,9,Burgos,0,153,sin dedicación
5171,Neila de San Miguel,5,Ávila,0,67,sin dedicación
42130,Nepas,42,Soria,0,52,sin dedicación
40148,Nieva,40,Segovia,4001.13,263,parcial
24102,Noceda del Bierzo,24,León,1983.3,640,sin dedicación
34112,Nogal de las Huertas,34,Palencia,1884.41,41,sin dedicación
42131,Nolay,42,Soria,0,55,sin dedicación
42132,Noviercas,42,Soria,2100,154,sin dedicación
47102,Nueva Villa de las Torres,47,Valladolid,2500,272,parcial
34113,Olea de Boedo,34,Palencia,0,41,sin dedicación
47103,Olivares de Duero,47,Valladolid,250,296,sin dedicación
9235,Olmedillo de Roa,9,Burgos,544.78,191,sin dedicación
47104,Olmedo,47,Valladolid,21226.1,3646,exclusiva
37223,Olmedo de Camaces,37,Salamanca,0,113,sin dedicación
49138,Olmillos de Castro,49,Zamora,588.36,213,sin dedicación
9236,Olmillos de Muñó,9,Burgos,0,37,sin dedicación
47105,Olmos de Esgueva,47,Valladolid,100,185,sin dedicación
34114,Olmos de Ojeda,34,Palencia,250,194,sin dedicación
47106,Olmos de Peñafiel,47,Valladolid,0,53,sin dedicación
40149,Olombrada,40,Segovia,3272.05,536,parcial
42134,Ólvega,42,Soria,14730.01,3675,exclusiva
42135,Oncala,42,Soria,0,71,sin dedicación
24105,Onzonilla,24,León,3660,1832,sin dedicación
9238,Oña,9,Burgos,0,1003,sin dedicación
9239,Oquillas,9,Burgos,0,54,sin dedicación
37224,"Orbada, La",37,Salamanca,0,197,sin dedicación
9241,Orbaneja Riopico,9,Burgos,300,339,sin dedicación
5174,Orbita,5,Ávila,0,69,sin dedicación
40150,Orejana,40,Segovia,0,56,sin dedicación
40151,Ortigosa de Pestaño,40,Segovia,0,49,sin dedicación
40901,Ortigosa del Monte,40,Segovia,539,544,sin dedicación
24106,Oseja de Sajambre,24,León,1739.17,224,parcial
5175,"Oso, El",5,Ávila,0,158,sin dedicación
34116,Osornillo,34,Palencia,100,56,sin dedicación
34901,Osorno la Mayor,34,Palencia,6650,1185,parcial
40152,Otero de Herreros,40,Segovia,6279.6,943,parcial
5176,Padiernos,5,Ávila,0,273,sin dedicación
9243,Padilla de Arriba,9,Burgos,0,79,sin dedicación
9244,Padrones de Bureba,9,Burgos,0,46,sin dedicación
5177,Pajares de Adaja,5,Ávila,0,138,sin dedicación
37225,Pajares de la Laguna,37,Salamanca,0,106,sin dedicación
49141,Pajares de la Lampreana,49,Zamora,0,306,sin dedicación
24107,Pajares de los Oteros,24,León,0,248,sin dedicación
5178,Palacios de Goda,5,Ávila,0,389,sin dedicación
9246,Palacios de la Sierra,9,Burgos,0,701,sin dedicación
24108,Palacios de la Valduerna,24,León,550,383,sin dedicación
49143,Palacios de Sanabria,49,Zamora,0,230,sin dedicación
37226,Palacios del Arzobispo,37,Salamanca,0,168,sin dedicación
49142,Palacios del Pan,49,Zamora,125,259,sin dedicación
24109,Palacios del Sil,24,León,1050,907,sin dedicación
37228,Palaciosrubios,37,Salamanca,0,333,sin dedicación
47109,Palazuelo de Vedija,47,Valladolid,0,179,sin dedicación
40155,PALAZUELOS DE ERESMA,40,Segovia,4913.51,5538,sin dedicación
9248,Palazuelos de la Sierra,9,Burgos,0,85,sin dedicación
9249,Palazuelos de Muñó,9,Burgos,0,50,sin dedicación
34120,PALENCIA,34,Palencia,24749.34,78144,exclusiva
37229,Palencia de Negrilla,37,Salamanca,120,155,sin dedicación
34121,Palenzuela,34,Palencia,0,212,sin dedicación
9250,Pampliega,9,Burgos,0,298,sin dedicación
9251,Pancorbo,9,Burgos,0,429,sin dedicación
5179,Papatrigo,5,Ávila,0,227,sin dedicación
37230,Parada de Arriba,37,Salamanca,0,252,sin dedicación
37231,Parada de Rubiales,37,Salamanca,0,247,sin dedicación
37232,Paradinas de San Juan,37,Salamanca,1676,383,parcial
34122,Páramo de Boedo,34,Palencia,0,112,sin dedicación
24110,Páramo del Sil,24,León,14892.02,1255,exclusiva
34123,Paredes de Nava,34,Palencia,0,1892,sin dedicación
5180,"Parral, El",5,Ávila,0,62,sin dedicación
9255,Partido de la Sierra en Tobalina,9,Burgos,4119.65,83,sin dedicación
5181,Pascualcobo,5,Ávila,0,43,sin dedicación
37233,Pastores,37,Salamanca,0,56,sin dedicación
34124,Payo de Ojeda,34,Palencia,0,62,sin dedicación
47111,"Pedraja de Portillo, La",47,Valladolid,14061.9,1126,exclusiva
47112,Pedrajas de San Esteban,47,Valladolid,2670,3314,sin dedicación
40156,Pedraza,40,Segovia,0,340,sin dedicación
37235,Pedraza de Alba,37,Salamanca,0,231,sin dedicación
34125,Pedraza de Campos,34,Palencia,462,95,sin dedicación
5183,Pedro-Rodríguez,5,Ávila,0,133,sin dedicación
9256,Pedrosa de Duero,9,Burgos,0,500,sin dedicación
34126,Pedrosa de la Vega,34,Palencia,3517.87,301,parcial
9259,Pedrosa de Río Úrbel,9,Burgos,0,248,sin dedicación
9257,Pedrosa del Páramo,9,Burgos,0,89,sin dedicación
9258,Pedrosa del Príncipe,9,Burgos,0,169,sin dedicación
47113,Pedrosa del Rey,47,Valladolid,750,158,sin dedicación
37236,Pedrosillo de Alba,37,Salamanca,0,132,sin dedicación
37237,Pedrosillo de los Aires,37,Salamanca,0,346,sin dedicación
37238,Pedrosillo el Ralo,37,Salamanca,0,131,sin dedicación
37239,"Pedroso de la Armuña, El",37,Salamanca,0,210,sin dedicación
5184,Peguerinos,5,Ávila,12544.37,275,parcial
37240,Pelabravo,37,Salamanca,1200,1210,sin dedicación
37241,Pelarrodríguez,37,Salamanca,0,172,sin dedicación
37242,Pelayos,37,Salamanca,0,81,sin dedicación
40157,Pelayos del Arroyo,40,Segovia,0,42,sin dedicación
49147,Peleagonzalo,49,Zamora,750,276,sin dedicación
49148,Peleas de Abajo,49,Zamora,0,288,sin dedicación
37243,"Peña, La",37,Salamanca,0,88,sin dedicación
37244,Peñacaballera,37,Salamanca,0,141,sin dedicación
47114,Peñafiel,47,Valladolid,3800,5054,sin dedicación
47115,Peñaflor de Hornija,47,Valladolid,0,302,sin dedicación
5185,Peñalba de Ávila,5,Ávila,0,105,sin dedicación
37245,Peñaparda,37,Salamanca,0,344,sin dedicación
37246,Peñaranda de Bracamonte,37,Salamanca,1887,6161,sin dedicación
9261,Peñaranda de Duero,9,Burgos,0,516,sin dedicación
37247,Peñarandilla,37,Salamanca,0,181,sin dedicación
49149,Peñausende,49,Zamora,150,384,sin dedicación
49150,Peque,49,Zamora,0,127,sin dedicación
9262,Peral de Arlanza,9,Burgos,0,172,sin dedicación
37248,Peralejos de Abajo,37,Salamanca,2700,163,parcial
37249,Peralejos de Arriba,37,Salamanca,0,36,sin dedicación
34127,Perales,34,Palencia,0,92,sin dedicación
49151,"Perdigón, El",49,Zamora,300,673,sin dedicación
37250,Pereña de la Ribera,37,Salamanca,0,332,sin dedicación
49153,Perilla de Castro,49,Zamora,479.32,161,sin dedicación
34904,"Pernía, La",34,Palencia,3252.81,316,parcial
37251,Peromingo,37,Salamanca,0,117,sin dedicación
40158,Perosillo,40,Segovia,0,15,sin dedicación
47116,Pesquera de Duero,47,Valladolid,0,442,sin dedicación
49154,Pías,49,Zamora,116,111,sin dedicación
5186,Piedrahíta,5,Ávila,0,1802,sin dedicación
49155,Piedrahita de Castro,49,Zamora,0,92,sin dedicación
5187,Piedralaves,5,Ávila,13389.43,2070,exclusiva
9265,Piérnigas,9,Burgos,0,48,sin dedicación
40159,PINAREJOS,40,Segovia,0,184,sin dedicación
40160,Pinarnegrillo,40,Segovia,160,92,sin dedicación
9266,Pineda de la Sierra,9,Burgos,300,98,sin dedicación
9267,Pineda Trasmonte,9,Burgos,0,121,sin dedicación
9268,Pinilla de los Barruecos,9,Burgos,0,92,sin dedicación
9269,Pinilla de los Moros,9,Burgos,0,37,sin dedicación
42139,Pinilla del Campo,42,Soria,0,21,sin dedicación
9270,Pinilla Trasmonte,9,Burgos,90,168,sin dedicación
37253,"Pino de Tormes, El",37,Salamanca,0,157,sin dedicación
49157,Pino del Oro,49,Zamora,150,183,sin dedicación
34129,Pino del Río,34,Palencia,1410.6,170,sin dedicación
34130,Piña de Campos,34,Palencia,0,206,sin dedicación
47117,Piña de Esgueva,47,Valladolid,0,318,sin dedicación
47118,Piñel de Abajo,47,Valladolid,0,159,sin dedicación
47119,Piñel de Arriba,47,Valladolid,0,91,sin dedicación
49158,"Piñero, El",49,Zamora,0,232,sin dedicación
37254,Pitiegua,37,Salamanca,0,187,sin dedicación
37255,Pizarral,37,Salamanca,0,49,sin dedicación
34131,Población de Arroyo,34,Palencia,328.77,55,sin dedicación
34132,Población de Campos,34,Palencia,0,131,sin dedicación
34133,Población de Cerrato,34,Palencia,0,107,sin dedicación
49160,Pobladura de Valderaduey,49,Zamora,125,40,sin dedicación
49159,Pobladura del Valle,49,Zamora,0,289,sin dedicación
34134,Polentinos,34,Palencia,0,41,sin dedicación
47121,Pollos,47,Valladolid,6540.34,601,parcial
34135,Pomar de Valdivia,34,Palencia,2886.32,467,parcial
24115,PONFERRADA,24,León,29271.81,64509,exclusiva
47122,Portillo,47,Valladolid,13229.18,2373,exclusiva
42140,Portillo de Soria,42,Soria,0,15,sin dedicación
49162,Porto,49,Zamora,150,156,sin dedicación
24116,Posada de Valdeón,24,León,0,415,sin dedicación
5188,Poveda,5,Ávila,0,39,sin dedicación
42141,"Póveda de Soria, La",42,Soria,0,104,sin dedicación
9272,Poza de la Sal,9,Burgos,9877.98,274,parcial
34136,Poza de la Vega,34,Palencia,0,176,sin dedicación
47123,Pozal de Gallinas,47,Valladolid,0,547,sin dedicación
47124,Pozaldez,47,Valladolid,0,478,sin dedicación
42142,Pozalmuro,42,Soria,0,50,sin dedicación
34137,Pozo de Urama,34,Palencia,0,23,sin dedicación
37257,Pozos de Hinojo,37,Salamanca,0,52,sin dedicación
47125,Pozuelo de la Orden,47,Valladolid,0,46,sin dedicación
49164,Pozuelo de Tábara,49,Zamora,240,154,sin dedicación
24117,Pozuelo del Páramo,24,León,788.05,423,sin dedicación
40161,Pradales,40,Segovia,0,51,sin dedicación
9273,Prádanos de Bureba,9,Burgos,600,52,sin dedicación
34139,Prádanos de Ojeda,34,Palencia,2620.08,186,parcial
40162,Prádena,40,Segovia,4733.94,510,parcial
24118,Prado de la Guzpeña,24,León,210,104,sin dedicación
9274,Pradoluengo,9,Burgos,0,1151,sin dedicación
24120,Prioro,24,León,560,332,sin dedicación
9276,"Puebla de Arganzón, La",9,Burgos,980,502,parcial
37258,Puebla de Azaba,37,Salamanca,0,154,sin dedicación
24121,Puebla de Lillo,24,León,11414.82,652,parcial
40163,Puebla de Pedraza,40,Segovia,0,43,sin dedicación
37259,Puebla de San Medel,37,Salamanca,0,37,sin dedicación
34140,"Puebla de Valdavia, La",34,Palencia,90,95,sin dedicación
37260,Puebla de Yeltes,37,Salamanca,0,148,sin dedicación
24122,Puente de Domingo Flórez,24,León,10958.91,1458,parcial
37261,Puente del Congosto,37,Salamanca,0,221,sin dedicación
9277,Puentedura,9,Burgos,500,109,sin dedicación
37262,Puertas,37,Salamanca,0,79,sin dedicación
37263,Puerto de Béjar,37,Salamanca,0,373,sin dedicación
37264,Puerto Seguro,37,Salamanca,0,59,sin dedicación
47126,Puras,47,Valladolid,0,43,sin dedicación
24123,Quintana del Castillo,24,León,975,721,sin dedicación
24124,Quintana del Marco,24,León,1376.9,353,sin dedicación
9281,Quintana del Pidio,9,Burgos,0,156,sin dedicación
34141,Quintana del Puente,34,Palencia,0,282,sin dedicación
42144,Quintana Redonda,42,Soria,1376.74,492,sin dedicación
9280,Quintanabureba,9,Burgos,0,23,sin dedicación
9283,Quintanaélez,9,Burgos,0,44,sin dedicación
9287,Quintanaortuño,9,Burgos,300,261,sin dedicación
9288,Quintanapalla,9,Burgos,0,110,sin dedicación
9289,Quintanar de la Sierra,9,Burgos,19581,1603,exclusiva
42145,Quintanas de Gormaz,42,Soria,0,142,sin dedicación
9294,Quintanilla de la Mata,9,Burgos,0,110,sin dedicación
34143,Quintanilla de Onsoña,34,Palencia,4226.95,181,parcial
47130,Quintanilla de Trigueros,47,Valladolid,0,101,sin dedicación
9901,Quintanilla del Agua y Tordueles,9,Burgos,140,360,sin dedicación
9295,Quintanilla del Coco,9,Burgos,0,54,sin dedicación
47128,Quintanilla del Molar,47,Valladolid,700,61,parcial
49168,Quintanilla del Monte,49,Zamora,0,97,sin dedicación
49169,Quintanilla del Olmo,49,Zamora,0,39,sin dedicación
9298,Quintanilla San García,9,Burgos,0,79,sin dedicación
9301,Quintanilla Vivar,9,Burgos,7431.13,820,parcial
9297,"Quintanillas, Las",9,Burgos,40,362,sin dedicación
42148,Quiñonería,42,Soria,0,9,sin dedicación
49172,Rabanales,49,Zamora,300,501,sin dedicación
9302,Rabanera del Pinar,9,Burgos,0,102,sin dedicación
47131,Rábano,47,Valladolid,0,174,sin dedicación
49173,Rábano de Aliste,49,Zamora,125,353,sin dedicación
42149,"Rábanos, Los",42,Soria,0,445,sin dedicación
9304,Rabé de las Calzadas,9,Burgos,0,229,sin dedicación
37265,Rágama,37,Salamanca,0,213,sin dedicación
47132,Ramiro,47,Valladolid,73.86,43,sin dedicación
40164,Rapariegos,40,Segovia,0,208,sin dedicación
5193,Rasueros,5,Ávila,0,174,sin dedicación
40181,Real Sitio de San Ildefonso,40,Segovia,19205.54,5285,exclusiva
42151,REBOLLAR,42,Soria,0,42,sin dedicación
9306,Rebolledo de la Torre,9,Burgos,120,106,sin dedicación
40165,Rebollo,40,Segovia,0,79,sin dedicación
42152,Recuerda,42,Soria,0,71,sin dedicación
9307,Redecilla del Camino,9,Burgos,0,103,sin dedicación
9308,Redecilla del Campo,9,Burgos,0,66,sin dedicación
37266,"Redonda, La",37,Salamanca,0,71,sin dedicación
24127,Regueras de Arriba,24,León,250,277,sin dedicación
9309,Regumiel de la Sierra,9,Burgos,2800,334,parcial
34146,Reinoso de Cerrato,34,Palencia,0,54,sin dedicación
42153,Rello,42,Soria,0,15,sin dedicación
40166,Remondo,40,Segovia,0,304,sin dedicación
47133,Renedo de Esgueva,47,Valladolid,12200.03,3814,exclusiva
34147,Renedo de la Vega,34,Palencia,673.33,186,sin dedicación
42154,Renieblas,42,Soria,0,103,sin dedicación
34149,Requena de Campos,34,Palencia,0,22,sin dedicación
34151,Respenda de la Peña,34,Palencia,2310.03,151,sin dedicación
37267,Retortillo,37,Salamanca,0,186,sin dedicación
42155,Retortillo de Soria,42,Soria,550,156,sin dedicación
9311,Retuerta,9,Burgos,650,62,sin dedicación
49175,Revellinos,49,Zamora,0,249,sin dedicación
34152,Revenga de Campos,34,Palencia,0,146,sin dedicación
34154,Revilla de Collazos,34,Palencia,0,75,sin dedicación
9316,Revilla Vallejera,9,Burgos,0,104,sin dedicación
9312,"Revilla y Ahedo, La",9,Burgos,0,100,sin dedicación
9315,Revillarruz,9,Burgos,0,523,sin dedicación
24129,Reyero,24,León,250,123,sin dedicación
9317,Rezmondo,9,Burgos,150,21,sin dedicación
42156,Reznos,42,Soria,0,33,sin dedicación
40168,Riaguas de San Bartolomé,40,Segovia,0,24,sin dedicación
24130,Riaño,24,León,2730,458,sin dedicación
40170,Riaza,40,Segovia,22016.91,2117,exclusiva
42157,"Riba de Escalote, La",42,Soria,0,11,sin dedicación
34155,Ribas de Campos,34,Palencia,2253.33,140,parcial
34156,Riberos de la Cueza,34,Palencia,0,54,sin dedicación
24131,Riego de la Vega,24,León,2450,743,sin dedicación
24132,Riello,24,León,0,622,sin dedicación
37268,"Rinconada de la Sierra, La",37,Salamanca,0,105,sin dedicación
5194,Riocabado,5,Ávila,0,137,sin dedicación
9318,Riocavado de la Sierra,9,Burgos,250,55,sin dedicación
5195,Riofrío,5,Ávila,60,203,sin dedicación
49176,Riofrío de Aliste,49,Zamora,0,635,sin dedicación
40172,Riofrío de Riaza,40,Segovia,0,44,sin dedicación
49177,Rionegro del Puente,49,Zamora,0,260,sin dedicación
42158,Rioseco de Soria,42,Soria,0,124,sin dedicación
24133,Rioseco de Tapia,24,León,450,381,sin dedicación
5196,Rivilla de Barajas,5,Ávila,0,67,sin dedicación
9321,Roa,9,Burgos,9252.67,2167,parcial
49178,Roales,49,Zamora,4079.06,942,parcial
47134,Roales de Campos,47,Valladolid,0,161,sin dedicación
24134,"Robla, La",24,León,900,3752,sin dedicación
47135,Robladillo,47,Valladolid,0,91,sin dedicación
37269,Robleda,37,Salamanca,0,471,sin dedicación
49179,Robleda-Cervantes,49,Zamora,150,395,sin dedicación
40173,Roda de Eresma,40,Segovia,0,197,sin dedicación
9323,Rojas,9,Burgos,0,63,sin dedicación
42159,Rollamienta,42,Soria,0,40,sin dedicación
37271,Rollán,37,Salamanca,0,364,sin dedicación
24136,Roperuelos del Páramo,24,León,1403.46,522,parcial
49181,Rosinos de la Requejada,49,Zamora,0,348,sin dedicación
47137,Roturas,47,Valladolid,0,28,sin dedicación
42160,"Royo, El",42,Soria,0,272,sin dedicación
9325,Royuela de Río Franco,9,Burgos,750,174,sin dedicación
9326,Rubena,9,Burgos,0,191,sin dedicación
47138,Rubí de Bracamonte,47,Valladolid,0,228,sin dedicación
9328,Rucandio,9,Burgos,0,69,sin dedicación
47139,Rueda,47,Valladolid,17700,1237,exclusiva
24137,Sabero,24,León,40,1123,sin dedicación
40174,Sacramenia,40,Segovia,2139.86,385,parcial
47140,Saelices de Mayorga,47,Valladolid,0,108,sin dedicación
37272,Saelices el Chico,37,Salamanca,0,151,sin dedicación
37273,"Sagrada, La",37,Salamanca,0,94,sin dedicación
24139,Sahagún,24,León,3986.5,2477,sin dedicación
37303,"Sahugo, El",37,Salamanca,0,183,sin dedicación
37274,SALAMANCA,37,Salamanca,33885.05,144825,exclusiva
9329,Salas de Bureba,9,Burgos,0,131,sin dedicación
9330,Salas de los Infantes,9,Burgos,4443.95,1987,sin dedicación
49183,Salce,49,Zamora,630,93,sin dedicación
34157,Saldaña,34,Palencia,525,2958,sin dedicación
9332,Saldaña de Burgos,9,Burgos,0,180,sin dedicación
42161,Salduero,42,Soria,2220,152,parcial
34158,Salinas de Pisuerga,34,Palencia,427.4,318,sin dedicación
9334,Salinillas de Bureba,9,Burgos,0,54,sin dedicación
37276,Salmoral,37,Salamanca,0,125,sin dedicación
5197,Salobral,5,Ávila,0,112,sin dedicación
5198,Salvadiós,5,Ávila,0,69,sin dedicación
47141,Salvador de Zapardiel,47,Valladolid,0,116,sin dedicación
37277,Salvatierra de Tormes,37,Salamanca,0,74,sin dedicación
49184,Samir de los Caños,49,Zamora,150,172,sin dedicación
9335,San Adrián de Juarros,9,Burgos,0,85,sin dedicación
24141,San Adrián del Valle,24,León,0,100,sin dedicación
49185,San Agustín del Pozo,49,Zamora,0,175,sin dedicación
5199,San Bartolomé de Béjar,5,Ávila,0,39,sin dedicación
5200,San Bartolomé de Corneja,5,Ávila,0,44,sin dedicación
34159,San Cebrián de Campos,34,Palencia,0,420,sin dedicación
49186,San Cebrián de Castro,49,Zamora,0,237,sin dedicación
47142,San Cebrián de Mazote,47,Valladolid,70,129,sin dedicación
34160,San Cebrián de Mudá,34,Palencia,0,154,sin dedicación
34161,San Cristóbal de Boedo,34,Palencia,0,22,sin dedicación
40177,San Cristóbal de Cuéllar,40,Segovia,0,143,sin dedicación
49187,San Cristóbal de Entreviñas,49,Zamora,132,1369,sin dedicación
37278,San Cristóbal de la Cuesta,37,Salamanca,0,1031,sin dedicación
24144,San Cristóbal de la Polantera,24,León,2649.64,667,parcial
40178,San Cristóbal de la Vega,40,Segovia,0,93,sin dedicación
40906,San Cristóbal de Segovia,40,Segovia,3630,3080,parcial
24145,San Emiliano,24,León,1000,627,sin dedicación
42162,SAN ESTEBAN DE GORMAZ,42,Soria,16908.59,2956,parcial
37284,San Esteban de la Sierra,37,Salamanca,0,345,sin dedicación
5206,San Esteban de los Patos,5,Ávila,0,23,sin dedicación
24146,San Esteban de Nogales,24,León,3412.5,257,parcial
5208,San Esteban de Zapardiel,5,Ávila,0,40,sin dedicación
49188,San Esteban del Molar,49,Zamora,0,122,sin dedicación
42163,San Felices,42,Soria,0,53,sin dedicación
37285,San Felices de los Gallegos,37,Salamanca,0,377,sin dedicación
5209,San García de Ingelmos,5,Ávila,0,75,sin dedicación
5901,San Juan de Gredos,5,Ávila,0,247,sin dedicación
5210,San Juan de la Encinilla,5,Ávila,0,80,sin dedicación
5211,San Juan de la Nava,5,Ávila,0,459,sin dedicación
5212,San Juan del Molinillo,5,Ávila,0,196,sin dedicación
9337,San Juan del Monte,9,Burgos,0,149,sin dedicación
49189,San Justo,49,Zamora,0,208,sin dedicación
24148,San Justo de la Vega,24,León,7699.98,1807,parcial
42164,San Leonardo de Yagüe,42,Soria,6600,2054,exclusiva
47143,San Llorente,47,Valladolid,0,105,sin dedicación
5214,San Lorenzo de Tormes,5,Ávila,0,27,sin dedicación
